date,Alabama,Alaska,American Samoa,Arizona,Arkansas,California,Colorado,Connecticut,Cruise Ship,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Northern Mariana Islands,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2021-02-02,7894,279,0,13362,4939,40968,5650,7133,3,1316,916,26822,14450,129,410,1741,21336,11371,4919,3834,3812,8953,618,7188,14652,15609,6278,6132,7340,1249,1929,4324,1059,21584,3310,43793,9409,1447,2,17472,3602,1981,21820,1846,2366,7318,1779,9900,37619,1685,176,24,6517,4353,2031,6480,624
2021-02-03,8203,279,0,13576,4985,41586,5664,7157,3,1318,926,27019,14587,129,414,1748,21420,11408,4975,3909,3863,9006,627,7220,14708,15644,6302,6158,7415,1303,1931,4373,1076,21693,3338,43959,9578,1447,2,17556,3654,1991,21961,1853,2380,7394,1782,10033,38039,1697,179,24,6575,4388,2058,6496,624
2021-02-04,8365,279,0,13752,5009,42353,5682,7185,3,1321,932,27247,14756,129,416,1753,21497,11597,5033,3909,3921,9044,630,7251,14784,15725,6319,6182,7441,1308,1952,4424,1085,21793,3355,44109,9728,1447,2,17626,3681,1998,22091,1861,2387,7487,1788,10202,38453,1711,181,24,6650,4416,2080,6545,624
2021-02-05,8449,279,0,13948,5050,42971,5705,7214,3,1325,940,27457,14858,129,416,1758,21603,11686,5067,4112,3971,9076,632,7287,14859,15750,6341,6222,7455,1310,1958,4463,1091,21886,3378,44277,9841,1451,2,17689,3710,2002,22251,1867,2393,7553,1798,10405,38893,1728,181,24,6732,4449,2100,6575,624
2021-02-06,8513,279,0,14011,5061,43406,5722,7214,3,1329,947,27599,15090,129,416,1767,21676,11752,5108,4112,4020,9076,634,7329,14921,15854,6357,6266,7472,1312,1968,4496,1098,21964,3386,44478,9926,1453,2,17758,3761,2020,22396,1872,2400,7611,1804,10463,39182,1733,182,24,6773,4449,2119,6611,624
2021-02-07,8515,279,0,14048,5076,43672,5731,7214,3,1335,952,27696,15092,129,418,1767,21738,11817,5108,4113,4051,9119,635,7349,14999,15854,6367,6269,7474,1314,1968,4520,1104,21989,3399,44657,9983,1453,2,17818,3813,2023,22460,1883,2412,7651,1809,10469,39322,1736,183,24,6778,4449,2129,6613,624
2021-02-08,8523,279,0,14055,5106,43854,5733,7282,3,1339,956,27815,15130,130,418,1776,21779,11875,5110,4205,4091,9142,636,7372,15054,15863,6370,6270,7475,1314,1968,4522,1106,22011,3412,44781,9991,1454,2,17884,3817,2024,22489,1888,2420,7690,1809,10566,39482,1738,183,24,6820,4451,2131,6614,624
2021-02-09,8579,280,0,14286,5148,44363,5746,7298,3,1343,961,28048,15301,130,418,1780,21802,11942,5145,4205,4126,9162,639,7413,15124,15925,6376,6342,7485,1315,1978,4559,1109,22103,3430,44951,10046,1457,2,17943,3870,2031,22631,1893,2427,7693,1809,10631,39799,1748,186,24,6898,4558,2150,6663,647
2021-02-10,8888,280,0,14462,5174,44940,5770,7326,3,1346,965,28208,15421,130,423,1791,21869,12001,5174,4308,4175,9212,641,7446,15207,15939,6387,6367,7496,1320,1986,4582,1116,22250,3461,45123,10181,1459,2,17989,3900,2044,22757,1897,2437,7742,1815,10731,40148,1765,187,25,6932,4603,2175,6705,647
2021-02-11,9021,280,0,14662,5199,45470,5781,7354,3,1350,973,28382,15513,130,424,1791,21985,12027,5196,4308,4211,9239,641,7467,15269,16019,6411,6390,7721,1320,1990,4637,1117,22329,3479,45263,10294,1460,2,18039,3948,2056,22871,1902,2447,7837,1829,10812,40535,1774,188,25,6958,4633,2187,6723,647
2021-02-12,9180,282,0,14834,5212,45888,5790,7381,3,1352,976,28565,15708,130,425,1796,22027,12117,5223,4367,4253,9276,643,7503,15358,16027,6430,6429,7752,1324,2002,4663,1126,22393,3502,45410,10376,1461,2,18090,3959,2094,22975,1907,2452,7894,1831,10893,40901,1785,189,25,6966,4675,2200,6734,647
2021-02-13,9242,282,0,14948,5252,46401,5814,7381,3,1356,979,28683,15850,130,425,1803,22087,12149,5236,4367,4272,9276,647,7536,15424,16119,6437,6461,7780,1327,2002,4694,1130,22440,3516,45566,10453,1461,2,18126,3994,2137,23070,1915,2459,7911,1838,10902,41149,1790,189,25,6996,4675,2201,6744,647
2021-02-14,9242,282,0,14978,5265,46649,5824,7381,3,1361,979,28779,15871,130,426,1803,22121,12173,5236,4367,4282,9292,649,7554,15484,16119,6444,6462,7782,1327,2002,4709,1133,22454,3529,45700,10491,1461,2,18169,4024,2137,23095,1919,2462,7998,1844,10933,41273,1794,189,25,7012,4675,2210,6745,647
2021-02-15,9244,282,0,14978,5275,46705,5826,7447,3,1364,980,28934,15928,130,426,1803,22166,12191,5237,4408,4291,9325,649,7580,15517,16130,6446,6464,7783,1328,2003,4720,1135,22466,3538,45816,10501,1461,2,18224,4041,2137,23116,1920,2465,8034,1844,10937,41336,1796,190,25,7016,4675,2212,6749,647
2021-02-16,9257,287,0,14981,5287,47012,5828,7449,3,1364,982,29154,16174,130,426,1806,22199,12231,5263,4408,4318,9325,651,7612,15567,16149,6448,6501,7787,1331,2004,4733,1136,22497,3550,45950,10562,1461,2,18274,4061,2138,23131,1924,2473,8055,1844,10954,41386,1797,191,25,7037,4709,2216,6788,662
2021-02-17,9346,288,0,15063,5313,47472,5838,7476,3,1365,985,29311,16273,130,427,1817,22224,12250,5306,4520,4336,9391,654,7630,15623,16160,6458,6524,7821,1334,2018,4774,1148,22632,3562,46075,10670,1461,2,18321,4089,2143,23316,1930,2474,8117,1844,10985,41496,1806,191,25,7075,4759,2225,6798,662
2021-02-18,9424,288,0,15276,5323,47928,5864,7496,3,1366,992,29474,16403,130,428,1826,22297,12281,5321,4520,4373,9406,655,7661,15686,16251,6472,6531,7997,1337,2025,4805,1150,22721,3580,46242,10766,1465,2,18360,4112,2149,23414,1940,2476,8155,1847,11057,41630,1813,193,25,7090,4803,2236,6816,662
2021-02-19,9573,289,0,15421,5336,48396,5878,7523,3,1366,993,29692,16610,130,430,1826,22368,12325,5336,4611,4401,9440,656,7677,15726,16274,6480,6534,8048,1339,2043,4831,1152,22784,3599,46400,10820,1465,2,18405,4132,2149,23490,1947,2482,8213,1853,11064,41832,1834,193,25,7098,4822,2248,6852,662
2021-02-20,9590,289,0,15480,5348,48807,5887,7523,3,1366,994,29813,16742,130,430,1826,22426,12336,5336,4611,4426,9440,658,7697,15779,16342,6491,6553,8059,1341,2047,4868,1153,22834,3610,46512,10896,1467,2,18443,4155,2154,23565,1957,2485,8256,1859,11115,42041,1842,196,25,7197,4822,2254,6871,662
2021-02-21,9592,289,0,15505,5357,49036,5892,7523,3,1367,995,29906,16744,130,431,1826,22466,12372,5336,4611,4447,9466,658,7715,15826,16342,6500,6553,8059,1342,2047,4872,1154,22858,3624,46623,10926,1468,2,18477,4181,2155,23592,1979,2488,8324,1863,11133,42162,1852,197,25,7331,4822,2261,6871,662
2021-02-22,9592,290,0,15578,5363,49133,5893,7562,3,1368,995,30065,16835,130,431,1826,22506,12407,5374,4640,4460,9477,658,7732,15853,16343,6501,6553,8062,1344,2047,4882,1154,22874,3635,46729,10934,1468,2,18515,4203,2156,23608,1983,2490,8332,1863,11153,42301,1853,198,25,7486,4857,2263,6871,662
2021-02-23,9660,290,0,15650,5377,49482,5907,7572,3,1379,998,30213,16927,130,431,1840,22528,12450,5400,4640,4476,9503,660,7762,15883,16380,6502,6577,8206,1346,2050,4903,1155,22978,3644,46840,10965,1469,2,18540,4227,2162,23705,1986,2495,8357,1863,11198,42521,1865,199,25,7658,4881,2274,6910,671
2021-02-24,9744,290,0,15693,5387,50656,5917,7595,3,1402,1001,30340,17064,130,435,1840,22575,12467,5415,4719,4527,9528,677,7789,15945,16389,6511,6605,8223,1348,2054,4919,1157,23077,3658,46960,11074,1470,2,18571,4264,2194,23783,2007,2499,8398,1864,11266,42831,1879,201,25,7807,4912,2285,6936,671
2021-02-25,9831,290,0,15814,5397,51143,5925,7614,3,1406,1005,30478,17199,130,435,1850,22607,12494,5438,4719,4570,9561,701,7805,15978,16436,6518,6613,8255,1350,2063,4933,1163,23147,3671,47065,11137,1471,2,18606,4302,2204,23863,2016,2502,8443,1872,11321,43085,1890,203,25,7963,4942,2290,6994,671
2021-02-26,9869,290,0,15897,5407,51579,5940,7622,3,1418,1009,30624,17219,130,437,1859,22675,12531,5463,4730,4600,9587,701,7838,16024,16438,6530,6638,8270,1354,2078,4942,1167,23192,3685,47190,11186,1472,2,18637,4320,2206,23921,2023,2502,8477,1879,11377,43376,1907,204,25,8197,4956,2291,6999,671
2021-02-27,9930,290,0,15967,5417,51747,5945,7622,3,1418,1010,30734,17294,131,439,1860,22710,12556,5470,4730,4625,9587,702,7856,16067,16508,6543,6669,8282,1356,2082,4957,1170,23238,3700,47300,11212,1475,2,18664,4379,2208,23922,2032,2502,8498,1886,11393,43519,1929,204,25,8382,4956,2297,7014,671
2021-02-28,9930,290,0,15980,5419,51994,5951,7622,3,1422,1017,30852,17295,131,439,1860,22735,12573,5471,4730,4637,9608,703,7869,16118,16508,6551,6681,8282,1357,2082,4957,1170,23252,3716,47417,11212,1475,2,18691,4428,2208,23995,2036,2502,8546,1888,11411,43697,1935,204,25,8552,4956,2300,7014,671
2021-03-01,9931,300,0,16020,5420,52105,5952,7651,3,1422,1019,30999,17376,131,439,1867,22759,12595,5472,4738,4652,9628,703,7879,16144,16519,6554,6681,8283,1357,2082,4957,1170,23273,3729,47519,11254,1475,2,18720,4478,2212,24011,2037,2517,8562,1888,11421,43909,1940,205,25,8783,4969,2300,7014,671
2021-03-02,9991,302,0,16060,5422,52395,5959,7658,3,1426,1019,31135,17480,131,439,1871,22803,12623,5498,4738,4671,9647,703,7905,16182,16544,6558,6724,8298,1372,2084,4967,1170,23321,3740,47616,11288,1477,2,18749,4534,2225,24087,2040,2525,8576,1888,11436,44186,1949,206,25,8943,4988,2301,7050,682
2021-03-03,10029,303,0,16089,5423,52771,5970,7678,3,1440,1023,31267,17625,131,441,1876,22853,12633,5501,4810,4704,9668,705,7919,16252,16550,6575,6743,8482,1373,2091,4987,1175,23449,3753,47733,11363,1478,2,18779,4534,2252,24152,2048,2534,8620,1893,11459,44463,1955,207,25,9326,5012,2309,7069,682
2021-03-04,10094,303,0,16185,5425,53161,5974,7693,3,1444,1024,31387,17750,131,441,1876,22902,12663,5536,4810,4732,9686,705,7922,16296,16589,6589,6764,8488,1375,2092,5005,1178,23491,3769,47847,11399,1478,2,18806,4534,2284,24230,2053,2539,8660,1896,11501,44757,1966,207,25,9357,5032,2309,7082,682
2021-03-05,10122,305,0,16269,5426,53489,5986,7704,3,1453,1027,31522,17815,133,443,1876,22947,12697,5549,4817,4754,9716,705,7930,16322,16601,6602,6783,8504,1379,2112,5020,1178,23521,3787,47951,11446,1478,2,18831,4534,2293,24274,2056,2541,8699,1896,11534,45047,1970,207,25,9428,5041,2318,7094,682
2021-03-06,10149,305,0,16323,5428,53788,5986,7704,3,1464,1030,31620,17905,133,444,1879,23003,12726,5552,4823,4806,9716,706,7941,16374,16658,6614,6805,8512,1379,2113,5036,1181,23557,3796,48045,11502,1479,2,18852,4534,2296,24327,2059,2541,8719,1898,11543,45249,1975,208,25,9519,5041,2323,7103,682
2021-03-07,10161,305,0,16328,5429,53885,5990,7704,3,1473,1030,31683,17906,133,445,1879,23015,12737,5558,4828,4819,9748,706,7955,16417,16658,6618,6808,8514,1381,2113,5037,1184,23574,3808,48133,11502,1479,2,18878,4534,2296,24356,2059,2541,8754,1900,11547,45315,1976,208,25,9596,5041,2325,7106,682
2021-03-08,10174,305,0,16328,5431,53941,5990,7725,3,1475,1035,31764,17948,133,445,1890,23021,12744,5559,4834,4829,9758,706,7963,16435,16662,6624,6808,8516,1381,2113,5040,1184,23590,3811,48198,11535,1479,2,18901,4534,2298,24368,2059,2549,8760,1901,11556,45411,1977,208,25,9683,5063,2325,7106,682
2021-03-09,10186,305,0,16366,5432,54227,5997,7739,3,1482,1036,31889,17978,133,445,1892,23040,12762,5574,4839,4850,9769,723,7988,16456,16692,6764,6834,8625,1385,2116,5054,1185,23635,3830,48277,11552,1479,2,18923,4701,2303,24413,2066,2556,8763,1901,11588,45582,1990,211,25,9790,5077,2326,7134,691
2021-03-10,10222,305,0,16404,5434,54482,6003,7752,3,1492,1037,31948,18036,133,448,1901,23068,12775,5601,4845,4884,9812,723,8002,16509,16700,6773,6845,8637,1387,2120,5067,1187,23768,3839,48369,11595,1481,2,18948,4701,2305,24452,2066,2559,8781,1904,11606,45796,1992,211,25,9849,5100,2330,7150,691
2021-03-11,10274,305,0,16461,5435,54755,6021,7761,3,1494,1038,32040,18117,133,448,1906,23123,12802,5621,4845,4921,9828,723,8014,16551,16722,6792,6864,8647,1391,2122,5080,1191,23814,3845,48486,11622,1485,2,18969,4701,2316,24492,2073,2563,8822,1905,11623,46007,2015,211,25,9902,5107,2338,7160,691
2021-03-12,10299,306,0,16519,5437,54963,6024,7765,3,1496,1038,32145,18164,133,449,1909,23164,12824,5630,4847,4950,9861,723,8030,16580,16729,6805,6883,8655,1392,2124,5097,1195,23854,3849,48554,11663,1486,2,18992,4701,2319,24524,2077,2567,8833,1907,11639,46229,2017,212,25,9961,5123,2511,7164,691
2021-03-13,10327,306,0,16546,5455,55117,6036,7765,3,1504,1040,32225,18216,133,450,1910,23189,12846,5633,4849,4966,9861,724,8038,16614,16769,6809,6896,8660,1392,2127,5117,1199,23888,3850,48648,11691,1488,2,19016,4701,2322,24526,2077,2567,8870,1909,11639,46366,2021,214,25,9985,5123,2519,7178,691
2021-03-14,10327,306,0,16553,5474,55206,6038,7765,3,1507,1041,32255,18239,133,451,1910,23207,12856,5641,4852,4982,9884,724,8048,16645,16769,6814,6901,8660,1392,2127,5118,1199,23903,3852,48752,11691,1488,2,19031,4701,2322,24527,2080,2567,8875,1912,11639,46423,2027,214,25,10019,5123,2530,7179,691
2021-03-15,10329,306,0,16553,5481,55249,6040,7788,3,1511,1042,32348,18262,134,451,1916,23217,12864,5642,4854,5005,9903,725,8055,16673,16779,6815,6903,8661,1393,2127,5121,1199,23925,3853,48815,11709,1488,2,19049,4701,2324,24583,2081,2576,8878,1912,11644,46519,2027,214,25,10060,5135,2531,7181,691
2021-03-16,10337,306,0,16574,5493,55453,6048,7799,3,1514,1042,32449,18287,134,451,1929,23236,12876,5657,4856,5029,9925,725,8080,16688,16805,6817,6929,8694,1396,2128,5135,1202,23966,3860,48908,11722,1489,2,19063,4788,2346,24678,2083,2583,8881,1912,11650,46651,2032,215,25,10104,5149,2546,7182,693
2021-03-17,10363,307,0,16586,5507,55670,6049,7807,3,1516,1044,32504,18359,134,451,1935,23255,12893,5666,4858,5056,9955,725,8099,16732,16809,6824,6936,8702,1396,2129,5147,1202,24045,3872,48970,11757,1490,2,19079,4788,2349,24717,2085,2588,8933,1915,11658,46827,2037,217,25,10154,5156,2565,7201,693
2021-03-18,10391,310,0,16645,5515,55905,6060,7822,3,1517,1046,32598,18420,134,451,1938,23287,12907,5672,4861,5504,9974,727,8113,16759,16843,6830,6938,8708,1406,2130,5157,1207,24076,3877,49061,11783,1490,2,19096,4788,2353,24739,2089,2594,8938,1919,11681,47025,2041,217,25,10182,5168,2570,7208,693
2021-03-19,10425,310,0,16691,5529,55982,6065,7832,3,1522,1047,32651,18464,134,452,1941,23304,12922,5672,4863,5695,9988,728,8132,16803,16857,6839,6945,8709,1409,2133,5161,1213,24103,3882,49134,11805,1491,2,19118,4788,2357,24775,2092,2595,8966,1919,11709,47198,2058,217,25,10184,5174,2600,7222,693
2021-03-20,10436,310,0,16733,5533,56038,6068,7832,3,1526,1049,32713,18530,134,453,1941,23329,12926,5674,4865,5720,9988,728,8158,16832,16906,6845,6955,8713,1414,2135,5171,1217,24134,3889,49201,11820,1492,2,19134,4788,2362,24802,2096,2595,8977,1922,11709,47298,2060,219,25,10185,5174,2600,7240,693
2021-03-21,10436,310,0,16745,5539,56448,6073,7832,3,1529,1050,32742,18530,134,454,1941,23357,12946,5675,4867,5738,9988,729,8170,16867,16906,6850,6956,8718,1414,2135,5172,1217,24174,3889,49226,11820,1492,2,19150,4788,2363,24816,2096,2595,9007,1923,11709,47346,2062,219,25,10187,5174,2606,7240,693
2021-03-22,10436,310,0,16745,5544,56519,6074,7841,3,1531,1050,32779,18556,134,454,1946,23379,12947,5675,4870,5799,10030,729,8184,16894,16912,6850,6956,8719,1414,2135,5174,1217,24181,3892,49244,11836,1492,2,19164,4788,2365,24826,2098,2604,9027,1923,11713,47446,2062,219,25,10188,5183,2612,7240,693
2021-03-23,10450,312,0,16798,5547,56768,6074,7845,3,1535,1051,32820,18588,134,454,1951,23391,12959,5683,4872,5814,10037,731,8195,16915,16932,6857,6977,8773,1419,2137,5188,1218,24242,3903,49262,11854,1494,2,19176,4788,2367,24836,2100,2606,9030,1923,11747,47527,2077,220,25,10190,5186,2613,7240,695
2021-03-24,10487,312,0,16842,5560,57018,6077,7852,3,1535,1053,32850,18660,134,457,1952,23408,12975,5689,4874,5863,10056,731,8214,16970,16949,6866,6981,8785,1431,2165,5203,1228,24292,3909,49517,11894,1495,2,19188,4850,2368,24872,2103,2606,9055,1924,11792,47689,2082,222,25,10192,5200,2619,7263,695
2021-03-25,10504,313,0,16874,5571,57275,6082,7862,3,1536,1053,32957,18751,134,458,1954,23442,12982,5708,4875,5970,10073,731,8217,17010,17003,6892,6987,8788,1435,2174,5215,1229,24330,3916,49589,11987,1497,2,19208,4850,2370,24913,2106,2607,9083,1927,11796,47822,2088,223,25,10193,5213,2624,7267,695
2021-03-26,10523,313,0,16898,5583,57521,6086,7865,3,1536,1055,33116,18849,134,459,1954,23472,13002,5716,4886,6008,10087,731,8232,17051,17023,6899,6998,8792,1435,2175,5226,1231,24358,3923,49647,12028,1498,2,19222,4850,2373,24944,2109,2608,9092,1928,11816,47947,2091,224,26,10195,5218,2628,7271,695
2021-03-27,10526,313,0,16912,5590,57735,6089,7865,3,1544,1056,33142,18926,134,462,1954,23498,13011,5718,4886,6023,10087,736,8246,17086,17047,6903,7000,8796,1436,2175,5236,1235,24382,3925,49728,12028,1498,2,19236,4850,2375,24972,2112,2608,9104,1933,11816,48039,2101,224,26,10196,5218,2631,7274,695
2021-03-28,10526,313,0,16918,5595,57814,6092,7865,3,1544,1056,33178,18926,134,462,1954,23521,13023,5725,4886,6031,10087,736,8251,17115,17047,6908,7001,8796,1436,2175,5236,1237,24389,3925,49817,12028,1498,2,19248,4850,2375,24984,2112,2608,9122,1933,11816,48093,2114,225,26,10198,5218,2634,7274,695
2021-03-29,10526,313,0,16918,5601,57838,6092,7883,3,1552,1059,33247,18962,134,462,1957,23527,13028,5729,4897,6042,10122,736,8260,17130,17056,6913,7001,8797,1436,2175,5237,1237,24404,3925,49955,12085,1498,2,19260,4850,2375,25005,2112,2613,9122,1933,11866,48134,2114,225,26,10219,5226,2638,7277,695
2021-03-30,10527,313,0,16941,5616,57975,6099,7885,3,1559,1061,33338,18987,134,462,1957,23542,13038,5729,4897,6065,10132,738,8273,17148,17108,6914,7013,8848,1437,2177,5239,1237,24486,3932,50008,12087,1498,2,19272,4850,2381,25043,2113,2618,9126,1935,11894,48242,2118,225,26,10242,5237,2640,7292,695
2021-03-31,10554,313,0,16967,5626,58125,6107,7889,3,1559,1064,33425,19055,134,463,1962,23579,13039,5743,4908,6090,10141,743,8286,17185,17119,6926,7032,8853,1437,2180,5249,1238,24561,3937,50097,12112,1498,2,19290,4953,2383,25089,2118,2619,9146,1935,11904,48252,2122,227,26,10252,5247,2676,7315,700
2021-04-01,10580,313,0,16977,5636,58309,6117,7900,3,1559,1066,33494,19119,134,463,1963,23601,13048,5751,4908,6108,10161,744,8303,17217,17174,6938,7048,8859,1438,2181,5256,1245,24591,3942,50173,12136,1498,2,19304,4953,2385,25124,2121,2624,9174,1938,11915,48495,2125,227,26,10268,5262,2683,7326,700
2021-04-02,10607,313,0,16989,5639,58458,6118,7904,3,1565,1069,33586,19176,136,463,1966,23626,13069,5754,4927,6129,10161,744,8319,17249,17194,6942,7051,8861,1454,2181,5260,1245,24615,3949,50256,12136,1498,2,19326,4953,2385,25148,2126,2630,9179,1938,11915,48599,2131,228,26,10279,5278,2688,7336,700
2021-04-03,10637,313,0,16991,5641,58542,6124,7904,3,1565,1070,33652,19210,136,467,1966,23635,13074,5822,4927,6149,10161,745,8342,17281,17259,6953,7055,8866,1465,2181,5274,1247,24632,3949,50350,12136,1498,2,19335,4953,2391,25180,2126,2630,9196,1938,11915,48676,2132,229,26,10287,5278,2693,7341,700
2021-04-04,10637,313,0,16993,5643,58588,6126,7904,3,1566,1070,33674,19212,136,467,1966,23654,13074,5822,4927,6149,10161,745,8350,17281,17259,6953,7055,8866,1466,2181,5274,1249,24637,3949,50432,12136,1498,2,19355,4953,2392,25188,2131,2630,9196,1938,11915,48697,2132,229,26,10329,5278,2695,7341,700
2021-04-05,10638,313,0,16994,5648,58620,6126,7923,3,1566,1072,33710,19212,136,467,1972,23665,13075,5822,4927,6171,10165,746,8363,17325,17282,6963,7055,8867,1466,2181,5275,1249,24649,3953,50504,12173,1498,2,19368,4953,2394,25195,2136,2631,9203,1938,11929,48729,2133,229,26,10360,5285,2696,7341,700
2021-04-06,10652,313,0,16996,5653,58709,6132,7930,3,1567,1074,33780,19238,136,467,1974,23673,13084,5835,4927,6184,10174,746,8378,17337,17343,6967,7073,8876,1477,2183,5297,1249,24700,3961,50549,12189,1499,2,19395,4953,2427,25233,2139,2632,9204,1938,11967,48815,2137,229,26,10401,5299,2707,7349,701
2021-04-07,10652,313,0,17023,5660,58816,6140,7935,3,1567,1076,33822,19305,136,467,1980,23702,13099,5836,4927,6198,10185,747,8389,17358,17373,6986,7077,8878,1489,2183,5308,1250,24749,3963,50641,12212,1499,2,19419,6669,2434,25284,2141,2635,9213,1938,11976,48918,2139,230,26,10415,5306,2722,7356,701
2021-04-08,10675,313,0,17055,5662,58971,6143,7940,3,1568,1077,33906,19374,136,470,1989,23740,13114,5843,4927,6214,10200,748,8410,17366,17450,7000,7082,8879,1494,2207,5313,1251,24783,3974,50697,12224,1499,2,19442,6669,2439,25327,2146,2636,9237,1939,11997,49017,2149,230,26,10436,5316,2735,7370,701
2021-04-09,10686,313,0,17062,5663,59147,6151,7944,3,1573,1079,33968,19424,136,470,1993,23762,13131,5849,4933,6223,10216,750,8424,17376,17479,7010,7086,8882,1521,2219,5323,1253,24826,3976,50776,12248,1501,2,19462,6669,2440,25372,2152,2638,9248,1946,12001,49121,2157,231,26,10451,5322,2737,7375,701
2021-04-10,10712,313,0,17092,5664,59250,6155,7944,3,1577,1081,34014,19488,136,471,1993,23777,13138,5857,4933,6241,10216,750,8444,17379,17563,7022,7095,8884,1523,2220,5332,1256,24859,3976,50835,12248,1502,2,19471,6669,2440,25405,2154,2638,9273,1946,12001,49188,2159,231,26,10458,5322,2742,7379,701
2021-04-11,10712,313,0,17096,5664,59298,6157,7944,3,1578,1081,34021,19488,136,471,1993,23793,13148,5857,4933,6250,10216,750,8455,17387,17563,7035,7096,8885,1523,2220,5332,1257,24870,3976,50916,12248,1502,2,19492,6669,2440,25409,2155,2638,9276,1946,12001,49212,2159,231,26,10472,5322,2745,7380,701
2021-04-12,10712,314,0,17101,5665,59315,6157,7957,3,1581,1084,34056,19523,136,471,1996,23809,13151,5857,4935,6257,10241,751,8470,17406,17576,7037,7096,8887,1524,2221,5332,1257,24896,3979,51002,12290,1502,2,19502,6669,2441,25415,2162,2638,9276,1947,12015,49231,2159,233,26,10486,5329,2745,7383,701
2021-04-13,10722,314,0,17105,5673,59410,6168,7974,3,1587,1085,34120,19548,136,471,2000,23826,13167,5857,4936,6261,10255,753,8484,17413,17657,7040,7119,8970,1526,2226,5339,1257,24945,3988,51054,12305,1504,2,19513,6669,2446,25471,2174,2640,9289,1947,12022,49289,2161,233,26,10506,5340,2747,7394,703
2021-04-14,10728,314,0,17109,5680,59539,6173,7984,3,1591,1088,34164,19600,136,473,2006,23865,13187,5857,4938,6285,10264,757,8493,17427,17694,7056,7122,8995,1526,2226,5353,1261,25006,3996,51148,12325,1505,2,19533,6697,2449,25521,2182,2642,9304,1948,12032,49359,2161,237,26,10510,5357,2756,7402,703
2021-04-15,10736,334,0,17123,5686,59627,6177,7990,3,1595,1090,34238,19662,136,473,2015,23896,13194,5870,4938,6302,10273,758,8512,17432,17817,7067,7127,9000,1528,2226,5359,1264,25053,3997,51217,12359,1506,2,19549,6697,2455,25569,2185,2646,9307,1949,12041,49441,2162,240,26,10529,5362,2772,7406,703
2021-04-16,10739,334,0,17153,5692,59731,6186,7995,3,1596,1093,34330,19718,136,474,2017,23920,13211,5878,4947,6317,10282,763,8528,17445,17858,7073,7139,9005,1537,2227,5365,1266,25094,4001,51270,12387,1509,2,19560,6697,2457,25634,2194,2647,9309,1952,12049,49510,2164,242,26,10549,5380,2777,7412,703
2021-04-17,10790,334,0,17153,5693,59813,6188,7995,3,1602,1095,34404,19757,136,474,2017,23945,13216,5881,4947,6330,10282,764,8545,17455,17934,7083,7153,9009,1545,2227,5365,1266,25134,4001,51337,12387,1510,2,19577,6697,2460,25666,2200,2647,9321,1953,12049,49562,2164,242,26,10564,5380,2780,7422,703
2021-04-18,10790,334,0,17153,5694,59847,6199,7995,3,1602,1096,34439,19758,136,474,2017,23955,13224,5881,4947,6338,10282,765,8562,17462,17934,7098,7153,9009,1546,2228,5365,1270,25143,4001,51380,12387,1510,2,19601,6697,2460,25688,2207,2647,9336,1953,12049,49595,2164,242,26,10581,5380,2785,7424,703
2021-04-19,10790,334,0,17153,5699,59856,6201,8014,3,1602,1096,34471,19784,136,474,2022,23976,13226,5886,4949,6347,10293,767,8574,17481,17996,7104,7153,9010,1546,2228,5368,1270,25161,4007,51425,12418,1510,2,19628,6697,2460,25697,2213,2651,9352,1953,12081,49618,2166,242,27,10595,5394,2785,7425,703
2021-04-20,10798,334,0,17193,5706,59938,6211,8020,3,1603,1097,34533,19798,136,474,2022,23989,13234,5893,4949,6360,10306,767,8592,17484,18086,7109,7161,9049,1552,2229,5377,1271,25206,4010,51488,12437,1513,2,19647,6697,2461,25771,2224,2654,9355,1953,12096,49672,2174,242,27,10625,5407,2789,7427,705
2021-04-21,10807,334,0,17199,5708,60039,6215,8027,3,1603,1097,34616,19829,136,474,2028,24018,13248,5899,4955,6373,10316,768,8605,17498,18130,7122,7163,9056,1557,2229,5388,1273,25271,4020,51531,12480,1515,2,19668,6716,2467,25837,2238,2658,9365,1954,12111,49748,2177,243,27,10640,5422,2800,7430,705
2021-04-22,10824,334,0,17221,5711,60133,6225,8039,3,1604,1098,34696,19875,136,476,2028,24056,13252,5904,4955,6381,10324,769,8625,17515,18251,7132,7173,9064,1557,2232,5400,1274,25301,4023,51628,12505,1515,2,19693,6716,2468,25887,2246,2660,9388,1956,12130,49818,2178,243,27,10653,5428,2808,7438,705
2021-04-23,10840,334,0,17238,5716,60201,6231,8047,3,1609,1099,34759,19917,136,477,2031,24083,13256,5907,4962,6403,10336,771,8633,17528,18283,7142,7175,9065,1559,2241,5422,1281,25328,4024,51689,12523,1517,2,19716,6716,2477,25946,2263,2660,9404,1957,12142,49877,2179,243,27,10666,5434,2813,7452,705
